,file,algorithm,slots,runtime
2976,data_60-0.08-5855.in,code1,3,2.716417e+01
2977,data_60-0.08-5855.in,code2,3,2.628288e+01
2978,data_40-0.32-487.in,code1,6,4.422593e+00
2979,data_40-0.32-487.in,code2,6,4.451528e+00
2980,data_70-0.04-183.in,code1,3,2.372000e-03
2981,data_70-0.04-183.in,code2,3,1.195000e-03
2982,data_30-0.32-5855.in,code1,5,2.421000e-02
2983,data_30-0.32-5855.in,code2,5,2.726000e-02
2984,data_70-0.64-8105.in,code1,-1,1.000000e+02
2985,data_70-0.64-8105.in,code2,-1,1.000000e+02
2986,data_90-0.16-8105.in,code1,-1,1.000000e+02
2987,data_90-0.16-8105.in,code2,-1,1.000000e+02
2988,data_2-0.02-6757.in,code1,1,2.000000e-06
2989,data_2-0.02-6757.in,code2,2,3.000000e-06
2990,data_10-0.64-9806.in,code1,5,4.400000e-05
2991,data_10-0.64-9806.in,code2,5,2.700000e-05
2992,data_2-0.16-1278.in,code1,2,0.000000e+00
2993,data_2-0.16-1278.in,code2,2,2.000000e-06
2994,data_100-0.08-6489.in,code1,-1,1.000000e+02
2995,data_100-0.08-6489.in,code2,-1,1.000000e+02
2996,data_10-0.02-7215.in,code1,1,1.600000e-05
2997,data_10-0.02-7215.in,code2,2,4.000000e-06
2998,data_90-0.04-7215.in,code1,-1,1.000000e+02
2999,data_90-0.04-7215.in,code2,-1,1.000000e+02
3000,data_2-0.16-3705.in,code1,1,2.000000e-06
3001,data_2-0.16-3705.in,code2,2,2.000000e-06
3002,data_90-0.08-8321.in,code1,-1,1.000000e+02
3003,data_90-0.08-8321.in,code2,-1,1.000000e+02
3004,data_60-0.32-133.in,code1,-1,1.000000e+02
3005,data_60-0.32-133.in,code2,-1,1.000000e+02
3006,data_40-0.04-334.in,code1,2,5.480000e-03
3007,data_40-0.04-334.in,code2,2,5.581000e-03
3008,data_2-0.64-4783.in,code1,1,2.000000e-06
3009,data_2-0.64-4783.in,code2,2,2.000000e-06
3010,data_50-0.16-6489.in,code1,-1,1.000000e+02
3011,data_50-0.16-6489.in,code2,-1,1.000000e+02
3012,data_2-0.64-9665.in,code1,2,1.000000e-06
3013,data_2-0.64-9665.in,code2,2,2.000000e-06
3014,data_70-0.64-3648.in,code1,-1,1.000000e+02
3015,data_70-0.64-3648.in,code2,-1,1.000000e+02
3016,data_90-0.08-8105.in,code1,-1,1.000000e+02
3017,data_90-0.08-8105.in,code2,-1,1.000000e+02
3018,data_20-0.32-2783.in,code1,4,2.410000e-04
3019,data_20-0.32-2783.in,code2,4,1.430000e-04
3020,data_80-0.04-8105.in,code1,-1,1.000000e+02
3021,data_80-0.04-8105.in,code2,-1,1.000000e+02
3022,data_60-0.32-1278.in,code1,-1,1.000000e+02
3023,data_60-0.32-1278.in,code2,-1,1.000000e+02
3024,data_40-0.04-6757.in,code1,3,3.906000e-03
3025,data_40-0.04-6757.in,code2,3,2.363000e-03
3026,data_50-0.32-6573.in,code1,-1,1.000000e+02
3027,data_50-0.32-6573.in,code2,-1,1.000000e+02
3028,data_100-0.32-8105.in,code1,-1,1.000000e+02
3029,data_100-0.32-8105.in,code2,-1,1.000000e+02
3030,data_50-0.64-6489.in,code1,-1,1.000000e+02
3031,data_50-0.64-6489.in,code2,-1,1.000000e+02
3032,data_20-0.08-5840.in,code1,3,1.060000e-04
3033,data_20-0.08-5840.in,code2,3,5.100000e-05
3034,data_20-0.04-6194.in,code1,2,8.200000e-05
3035,data_20-0.04-6194.in,code2,2,2.800000e-05
3036,data_100-0.32-5855.in,code1,-1,1.000000e+02
3037,data_100-0.32-5855.in,code2,-1,1.000000e+02
3038,data_40-0.32-6930.in,code1,5,1.210185e+00
3039,data_40-0.32-6930.in,code2,5,1.230357e+00
3040,data_50-0.32-6757.in,code1,-1,1.000000e+02
3041,data_50-0.32-6757.in,code2,-1,1.000000e+02
3042,data_50-0.64-6757.in,code1,-1,1.000000e+02
3043,data_50-0.64-6757.in,code2,-1,1.000000e+02
3044,data_100-0.04-6726.in,code1,-1,1.000000e+02
3045,data_100-0.04-6726.in,code2,-1,1.000000e+02
3046,data_100-0.02-2405.in,code1,-1,1.000000e+02
3047,data_100-0.02-2405.in,code2,-1,1.000000e+02
3048,data_10-0.64-3648.in,code1,5,2.100000e-05
3049,data_10-0.64-3648.in,code2,5,2.100000e-05
3050,data_100-0.04-3401.in,code1,-1,1.000000e+02
3051,data_100-0.04-3401.in,code2,-1,1.000000e+02
3052,data_80-0.16-4783.in,code1,-1,1.000000e+02
3053,data_80-0.16-4783.in,code2,-1,1.000000e+02
3054,data_30-0.02-7215.in,code1,2,2.010000e-04
3055,data_30-0.02-7215.in,code2,2,1.400000e-05
3056,data_80-0.64-4783.in,code1,-1,1.000000e+02
3057,data_80-0.64-4783.in,code2,-1,1.000000e+02
3058,data_10-0.32-5840.in,code1,3,2.300000e-05
3059,data_10-0.32-5840.in,code2,3,1.100000e-05
3060,data_50-0.32-6930.in,code1,-1,1.000000e+02
3061,data_50-0.32-6930.in,code2,-1,1.000000e+02
3062,data_30-0.08-6573.in,code1,3,1.119000e-03
3063,data_30-0.08-6573.in,code2,3,1.088000e-03
3064,data_40-0.64-6489.in,code1,-1,1.000000e+02
3065,data_40-0.64-6489.in,code2,-1,1.000000e+02
3066,data_60-0.04-334.in,code1,3,6.739000e-03
3067,data_60-0.04-334.in,code2,3,3.479000e-03
3068,data_30-0.32-487.in,code1,5,9.018000e-03
3069,data_30-0.32-487.in,code2,5,7.655000e-03
3070,data_50-0.64-3749.in,code1,-1,1.000000e+02
3071,data_50-0.64-3749.in,code2,-1,1.000000e+02
3072,data_30-0.08-9806.in,code1,3,1.740000e-04
3073,data_30-0.08-9806.in,code2,3,4.300000e-05
3074,data_30-0.02-721.in,code1,2,2.050000e-04
3075,data_30-0.02-721.in,code2,2,1.800000e-05
3076,data_40-0.08-8321.in,code1,3,1.930765e+00
3077,data_40-0.08-8321.in,code2,3,1.937952e+00
3078,data_80-0.64-7107.in,code1,-1,1.000000e+02
3079,data_80-0.64-7107.in,code2,-1,1.000000e+02
3080,data_70-0.04-2405.in,code1,3,3.802130e-01
3081,data_70-0.04-2405.in,code2,3,3.771250e-01
3082,data_90-0.02-1278.in,code1,-1,1.000000e+02
3083,data_90-0.02-1278.in,code2,-1,1.000000e+02
3084,data_80-0.02-5855.in,code1,-1,1.000000e+02
3085,data_80-0.02-5855.in,code2,-1,1.000000e+02
3086,data_80-0.04-579.in,code1,-1,1.000000e+02
3087,data_80-0.04-579.in,code2,-1,1.000000e+02
3088,data_80-0.64-6930.in,code1,-1,1.000000e+02
3089,data_80-0.64-6930.in,code2,-1,1.000000e+02
3090,data_70-0.08-721.in,code1,-1,1.000000e+02
3091,data_70-0.08-721.in,code2,-1,1.000000e+02
3092,data_100-0.64-8105.in,code1,-1,1.000000e+02
3093,data_100-0.64-8105.in,code2,-1,1.000000e+02
3094,data_30-0.08-3705.in,code1,3,1.409000e-03
3095,data_30-0.08-3705.in,code2,3,8.270000e-04
3096,data_30-0.16-9544.in,code1,4,1.241400e-02
3097,data_30-0.16-9544.in,code2,4,1.494700e-02
3098,data_90-0.32-5840.in,code1,-1,1.000000e+02
3099,data_90-0.32-5840.in,code2,-1,1.000000e+02
3100,data_30-0.16-8321.in,code1,4,6.610000e-04
3101,data_30-0.16-8321.in,code2,4,5.890000e-04
3102,data_30-0.32-5840.in,code1,5,2.436190e-01
3103,data_30-0.32-5840.in,code2,5,2.441680e-01
3104,data_70-0.08-1278.in,code1,-1,1.000000e+02
3105,data_70-0.08-1278.in,code2,-1,1.000000e+02
3106,data_60-0.08-579.in,code1,3,1.993000e-03
3107,data_60-0.08-579.in,code2,3,8.100000e-04
3108,data_90-0.64-6573.in,code1,-1,1.000000e+02
3109,data_90-0.64-6573.in,code2,-1,1.000000e+02
3110,data_60-0.08-4783.in,code1,4,1.383919e+01
3111,data_60-0.08-4783.in,code2,4,1.371453e+01
3112,data_50-0.08-4783.in,code1,3,1.403838e+00
3113,data_50-0.08-4783.in,code2,3,1.393903e+00
3114,data_80-0.04-2783.in,code1,-1,1.000000e+02
3115,data_80-0.04-2783.in,code2,-1,1.000000e+02
3116,data_90-0.64-6726.in,code1,-1,1.000000e+02
3117,data_90-0.64-6726.in,code2,-1,1.000000e+02
3118,data_100-0.32-6489.in,code1,-1,1.000000e+02
3119,data_100-0.32-6489.in,code2,-1,1.000000e+02
3120,data_20-0.16-4783.in,code1,3,1.100000e-04
3121,data_20-0.16-4783.in,code2,3,6.700000e-05
3122,data_40-0.08-6757.in,code1,3,6.550000e-04
3123,data_40-0.08-6757.in,code2,3,3.980000e-04
3124,data_2-0.04-6726.in,code1,1,2.000000e-06
3125,data_2-0.04-6726.in,code2,2,3.000000e-06
3126,data_80-0.04-2405.in,code1,3,2.365027e+00
3127,data_80-0.04-2405.in,code2,3,2.352934e+00
3128,data_10-0.04-9544.in,code1,2,1.700000e-05
3129,data_10-0.04-9544.in,code2,2,5.000000e-06
3130,data_30-0.04-9544.in,code1,3,3.852000e-03
3131,data_30-0.04-9544.in,code2,3,4.722000e-03
3132,data_30-0.08-5855.in,code1,3,7.226100e-02
3133,data_30-0.08-5855.in,code2,3,7.433600e-02
3134,data_40-0.02-7107.in,code1,2,1.783300e-02
3135,data_40-0.02-7107.in,code2,2,2.229400e-02
3136,data_50-0.32-7215.in,code1,-1,1.000000e+02
3137,data_50-0.32-7215.in,code2,-1,1.000000e+02
3138,data_10-0.16-6757.in,code1,3,1.500000e-05
3139,data_10-0.16-6757.in,code2,3,5.000000e-06
3140,data_20-0.64-6573.in,code1,8,7.743900e-02
3141,data_20-0.64-6573.in,code2,8,7.955800e-02
3142,data_80-0.08-8321.in,code1,-1,1.000000e+02
3143,data_80-0.08-8321.in,code2,-1,1.000000e+02
3144,data_10-0.32-2275.in,code1,3,1.600000e-05
3145,data_10-0.32-2275.in,code2,3,6.000000e-06
3146,data_70-0.08-2405.in,code1,-1,1.000000e+02
3147,data_70-0.08-2405.in,code2,-1,1.000000e+02
3148,data_20-0.08-334.in,code1,3,6.400000e-05
3149,data_20-0.08-334.in,code2,3,2.300000e-05
3150,data_20-0.32-9544.in,code1,4,2.690000e-04
3151,data_20-0.32-9544.in,code2,4,1.630000e-04
3152,data_40-0.32-1278.in,code1,6,4.404629e+00
3153,data_40-0.32-1278.in,code2,6,4.446641e+00
3154,data_50-0.64-3401.in,code1,-1,1.000000e+02
3155,data_50-0.64-3401.in,code2,-1,1.000000e+02
3156,data_20-0.04-183.in,code1,2,8.000000e-05
3157,data_20-0.04-183.in,code2,2,1.000000e-05
3158,data_100-0.04-579.in,code1,-1,1.000000e+02
3159,data_100-0.04-579.in,code2,-1,1.000000e+02
3160,data_40-0.16-8321.in,code1,4,6.785000e-02
3161,data_40-0.16-8321.in,code2,4,6.704800e-02
3162,data_20-0.16-7215.in,code1,3,6.100000e-05
3163,data_20-0.16-7215.in,code2,3,1.800000e-05
3164,data_100-0.16-2275.in,code1,-1,1.000000e+02
3165,data_100-0.16-2275.in,code2,-1,1.000000e+02
3166,data_40-0.02-133.in,code1,2,2.890000e-04
3167,data_40-0.02-133.in,code2,2,3.000000e-05
3168,data_40-0.16-3648.in,code1,4,5.968880e-01
3169,data_40-0.16-3648.in,code2,4,2.654260e-01
3170,data_40-0.08-334.in,code1,3,2.552300e-02
3171,data_40-0.08-334.in,code2,3,2.292600e-02
3172,data_70-0.16-3401.in,code1,-1,1.000000e+02
3173,data_70-0.16-3401.in,code2,-1,1.000000e+02
3174,data_100-0.04-5855.in,code1,-1,1.000000e+02
3175,data_100-0.04-5855.in,code2,-1,1.000000e+02
3176,data_100-0.16-2405.in,code1,-1,1.000000e+02
3177,data_100-0.16-2405.in,code2,-1,1.000000e+02
3178,data_100-0.16-5855.in,code1,-1,1.000000e+02
3179,data_100-0.16-5855.in,code2,-1,1.000000e+02
3180,data_50-0.04-9806.in,code1,3,5.600607e+00
3181,data_50-0.04-9806.in,code2,3,5.651619e+00
3182,data_50-0.02-3705.in,code1,2,4.737600e-01
3183,data_50-0.02-3705.in,code2,2,4.825140e-01
3184,data_100-0.32-6726.in,code1,-1,1.000000e+02
3185,data_100-0.32-6726.in,code2,-1,1.000000e+02
3186,data_20-0.08-8321.in,code1,3,9.100000e-05
3187,data_20-0.08-8321.in,code2,3,1.200000e-05
3188,data_80-0.02-2275.in,code1,-1,1.000000e+02
3189,data_80-0.02-2275.in,code2,-1,1.000000e+02
3190,data_40-0.08-7215.in,code1,3,1.839890e-01
3191,data_40-0.08-7215.in,code2,3,1.816510e-01
3192,data_40-0.16-2783.in,code1,4,7.850000e-03
3193,data_40-0.16-2783.in,code2,4,5.565000e-03
3194,data_60-0.16-8321.in,code1,5,5.998600e+01
3195,data_60-0.16-8321.in,code2,5,6.013713e+01
3196,data_60-0.64-3749.in,code1,-1,1.000000e+02
3197,data_60-0.64-3749.in,code2,-1,1.000000e+02
3198,data_90-0.08-5840.in,code1,-1,1.000000e+02
3199,data_90-0.08-5840.in,code2,-1,1.000000e+02
3200,data_60-0.64-2783.in,code1,-1,1.000000e+02
3201,data_60-0.64-2783.in,code2,-1,1.000000e+02
3202,data_100-0.16-3648.in,code1,-1,1.000000e+02
3203,data_100-0.16-3648.in,code2,-1,1.000000e+02
3204,data_2-0.02-2275.in,code1,1,3.000000e-06
3205,data_2-0.02-2275.in,code2,2,3.000000e-06
3206,data_30-0.64-9665.in,code1,9,2.687242e+01
3207,data_30-0.64-9665.in,code2,9,2.751120e+01
3208,data_2-0.02-5840.in,code1,1,2.000000e-06
3209,data_2-0.02-5840.in,code2,2,2.000000e-06
3210,data_40-0.32-8321.in,code1,6,5.574175e+00
3211,data_40-0.32-8321.in,code2,6,5.657570e+00
3212,data_100-0.16-3749.in,code1,-1,1.000000e+02
3213,data_100-0.16-3749.in,code2,-1,1.000000e+02
3214,data_70-0.04-3401.in,code1,-1,1.000000e+02
3215,data_70-0.04-3401.in,code2,-1,1.000000e+02
3216,data_30-0.16-6194.in,code1,4,3.748600e-02
3217,data_30-0.16-6194.in,code2,4,3.548900e-02
3218,data_60-0.64-2405.in,code1,-1,1.000000e+02
3219,data_60-0.64-2405.in,code2,-1,1.000000e+02
3220,data_60-0.02-6194.in,code1,-1,1.000000e+02
3221,data_60-0.02-6194.in,code2,-1,1.000000e+02
3222,data_50-0.32-7107.in,code1,-1,1.000000e+02
3223,data_50-0.32-7107.in,code2,-1,1.000000e+02
3224,data_10-0.08-334.in,code1,2,1.600000e-05
3225,data_10-0.08-334.in,code2,2,6.000000e-06
3226,data_30-0.08-6726.in,code1,3,4.920000e-04
3227,data_30-0.08-6726.in,code2,3,3.020000e-04
3228,data_50-0.08-3749.in,code1,-1,1.000000e+02
3229,data_50-0.08-3749.in,code2,-1,1.000000e+02
3230,data_70-0.16-2405.in,code1,-1,1.000000e+02
3231,data_70-0.16-2405.in,code2,-1,1.000000e+02
3232,data_40-0.04-579.in,code1,3,5.898950e-01
3233,data_40-0.04-579.in,code2,3,5.960820e-01
3234,data_20-0.08-133.in,code1,2,7.400000e-05
3235,data_20-0.08-133.in,code2,2,1.400000e-05
3236,data_10-0.64-5840.in,code1,5,3.800000e-05
3237,data_10-0.64-5840.in,code2,5,2.800000e-05
3238,data_60-0.02-1278.in,code1,2,1.263683e+01
3239,data_60-0.02-1278.in,code2,2,1.265089e+01
3240,data_80-0.16-7107.in,code1,-1,1.000000e+02
3241,data_80-0.16-7107.in,code2,-1,1.000000e+02
3242,data_10-0.32-6757.in,code1,3,2.000000e-05
3243,data_10-0.32-6757.in,code2,3,7.000000e-06
3244,data_10-0.32-6194.in,code1,4,2.300000e-05
3245,data_10-0.32-6194.in,code2,4,1.600000e-05
3246,data_10-0.04-8321.in,code1,2,2.400000e-05
3247,data_10-0.04-8321.in,code2,2,5.000000e-06
3248,data_30-0.08-9665.in,code1,3,8.820000e-04
3249,data_30-0.08-9665.in,code2,3,7.860000e-04
3250,data_20-0.08-4783.in,code1,2,6.800000e-05
3251,data_20-0.08-4783.in,code2,2,8.000000e-06
3252,data_50-0.08-3648.in,code1,3,9.727920e-01
3253,data_50-0.08-3648.in,code2,3,9.645490e-01
3254,data_80-0.16-9806.in,code1,-1,1.000000e+02
3255,data_80-0.16-9806.in,code2,-1,1.000000e+02
3256,data_90-0.64-9544.in,code1,-1,1.000000e+02
3257,data_90-0.64-9544.in,code2,-1,1.000000e+02
3258,data_60-0.16-3749.in,code1,-1,1.000000e+02
3259,data_60-0.16-3749.in,code2,-1,1.000000e+02
3260,data_80-0.64-487.in,code1,-1,1.000000e+02
3261,data_80-0.64-487.in,code2,-1,1.000000e+02
3262,data_20-0.32-3648.in,code1,4,4.890000e-04
3263,data_20-0.32-3648.in,code2,4,4.170000e-04
3264,data_10-0.08-3401.in,code1,2,2.500000e-05
3265,data_10-0.08-3401.in,code2,2,9.000000e-06
3266,data_20-0.02-3749.in,code1,2,6.900000e-05
3267,data_20-0.02-3749.in,code2,2,8.000000e-06
3268,data_100-0.64-6194.in,code1,-1,1.000000e+02
3269,data_100-0.64-6194.in,code2,-1,1.000000e+02
3270,data_80-0.02-5840.in,code1,3,9.084130e-01
3271,data_80-0.02-5840.in,code2,3,9.036940e-01
3272,data_40-0.16-6489.in,code1,4,1.543690e-01
3273,data_40-0.16-6489.in,code2,4,1.534250e-01
3274,data_90-0.08-6573.in,code1,-1,1.000000e+02
3275,data_90-0.08-6573.in,code2,-1,1.000000e+02
3276,data_30-0.16-487.in,code1,4,2.807000e-03
3277,data_30-0.16-487.in,code2,4,4.210000e-03
3278,data_30-0.16-334.in,code1,3,2.190000e-04
3279,data_30-0.16-334.in,code2,3,1.020000e-04
3280,data_100-0.64-6726.in,code1,-1,1.000000e+02
3281,data_100-0.64-6726.in,code2,-1,1.000000e+02
3282,data_60-0.08-8321.in,code1,4,6.949630e+01
3283,data_60-0.08-8321.in,code2,4,6.925441e+01
3284,data_90-0.16-579.in,code1,-1,1.000000e+02
3285,data_90-0.16-579.in,code2,-1,1.000000e+02
3286,data_50-0.64-1278.in,code1,-1,1.000000e+02
3287,data_50-0.64-1278.in,code2,-1,1.000000e+02
3288,data_2-0.64-579.in,code1,2,0.000000e+00
3289,data_2-0.64-579.in,code2,2,3.000000e-06
3290,data_20-0.64-6726.in,code1,8,6.135810e-01
3291,data_20-0.64-6726.in,code2,8,6.311840e-01
3292,data_2-0.16-8321.in,code1,1,2.000000e-06
3293,data_2-0.16-8321.in,code2,2,2.000000e-06
3294,data_10-0.16-1278.in,code1,3,1.900000e-05
3295,data_10-0.16-1278.in,code2,3,5.000000e-06
3296,data_50-0.64-334.in,code1,-1,1.000000e+02
3297,data_50-0.64-334.in,code2,-1,1.000000e+02
3298,data_30-0.04-6757.in,code1,3,4.524000e-03
3299,data_30-0.04-6757.in,code2,3,5.027000e-03
3300,data_20-0.08-6757.in,code1,3,4.030000e-04
3301,data_20-0.08-6757.in,code2,3,5.300000e-04
3302,data_90-0.04-183.in,code1,-1,1.000000e+02
3303,data_90-0.04-183.in,code2,-1,1.000000e+02
3304,data_100-0.02-6573.in,code1,-1,1.000000e+02
3305,data_100-0.02-6573.in,code2,-1,1.000000e+02
3306,data_70-0.04-5855.in,code1,-1,1.000000e+02
3307,data_70-0.04-5855.in,code2,-1,1.000000e+02
3308,data_100-0.64-721.in,code1,-1,1.000000e+02
3309,data_100-0.64-721.in,code2,-1,1.000000e+02
3310,data_20-0.64-133.in,code1,7,6.305400e-02
3311,data_20-0.64-133.in,code2,7,6.214900e-02
3312,data_100-0.04-8105.in,code1,-1,1.000000e+02
3313,data_100-0.04-8105.in,code2,-1,1.000000e+02
3314,data_20-0.32-5855.in,code1,4,7.370000e-04
3315,data_20-0.32-5855.in,code2,4,7.650000e-04
3316,data_50-0.02-6726.in,code1,2,1.987000e-03
3317,data_50-0.02-6726.in,code2,2,1.053000e-03
3318,data_10-0.08-9544.in,code1,3,3.100000e-05
3319,data_10-0.08-9544.in,code2,3,1.300000e-05
3320,data_90-0.04-2783.in,code1,-1,1.000000e+02
3321,data_90-0.04-2783.in,code2,-1,1.000000e+02
3322,data_10-0.32-7107.in,code1,4,6.200000e-05
3323,data_10-0.32-7107.in,code2,4,5.400000e-05
3324,data_90-0.64-487.in,code1,-1,1.000000e+02
3325,data_90-0.64-487.in,code2,-1,1.000000e+02
3326,data_40-0.08-6194.in,code1,3,2.550000e-03
3327,data_40-0.08-6194.in,code2,3,1.298000e-03
3328,data_100-0.64-6573.in,code1,-1,1.000000e+02
3329,data_100-0.64-6573.in,code2,-1,1.000000e+02
3330,data_60-0.64-6726.in,code1,-1,1.000000e+02
3331,data_60-0.64-6726.in,code2,-1,1.000000e+02
3332,data_10-0.16-5855.in,code1,3,2.100000e-05
3333,data_10-0.16-5855.in,code2,3,9.000000e-06
3334,data_70-0.16-6573.in,code1,-1,1.000000e+02
3335,data_70-0.16-6573.in,code2,-1,1.000000e+02
3336,data_80-0.64-6489.in,code1,-1,1.000000e+02
3337,data_80-0.64-6489.in,code2,-1,1.000000e+02
3338,data_50-0.04-6573.in,code1,3,6.432000e-02
3339,data_50-0.04-6573.in,code2,3,5.562400e-02
3340,data_40-0.16-9544.in,code1,4,1.726000e-01
3341,data_40-0.16-9544.in,code2,4,1.700330e-01
3342,data_90-0.16-5855.in,code1,-1,1.000000e+02
3343,data_90-0.16-5855.in,code2,-1,1.000000e+02
3344,data_20-0.32-4783.in,code1,4,3.114000e-03
3345,data_20-0.32-4783.in,code2,4,1.967000e-03
3346,data_100-0.08-579.in,code1,-1,1.000000e+02
3347,data_100-0.08-579.in,code2,-1,1.000000e+02
3348,data_100-0.16-6757.in,code1,-1,1.000000e+02
3349,data_100-0.16-6757.in,code2,-1,1.000000e+02
3350,data_80-0.64-2405.in,code1,-1,1.000000e+02
3351,data_80-0.64-2405.in,code2,-1,1.000000e+02
3352,data_80-0.08-2783.in,code1,-1,1.000000e+02
3353,data_80-0.08-2783.in,code2,-1,1.000000e+02
3354,data_30-0.04-9806.in,code1,2,3.630000e-04
3355,data_30-0.04-9806.in,code2,2,1.780000e-04
3356,data_30-0.04-3705.in,code1,2,2.307000e-03
3357,data_30-0.04-3705.in,code2,2,3.148000e-03
3358,data_70-0.02-9806.in,code1,2,9.881834e+01
3359,data_70-0.02-9806.in,code2,-1,1.000000e+02
3360,data_10-0.04-6726.in,code1,2,1.600000e-05
3361,data_10-0.04-6726.in,code2,2,5.000000e-06
3362,data_2-0.02-3749.in,code1,1,2.000000e-06
3363,data_2-0.02-3749.in,code2,2,2.000000e-06
3364,data_100-0.08-8105.in,code1,-1,1.000000e+02
3365,data_100-0.08-8105.in,code2,-1,1.000000e+02
3366,data_70-0.04-6757.in,code1,-1,1.000000e+02
3367,data_70-0.04-6757.in,code2,-1,1.000000e+02
3368,data_100-0.32-5840.in,code1,-1,1.000000e+02
3369,data_100-0.32-5840.in,code2,-1,1.000000e+02
3370,data_10-0.04-7107.in,code1,2,1.600000e-05
3371,data_10-0.04-7107.in,code2,2,3.000000e-06
3372,data_50-0.08-7107.in,code1,4,1.235175e+00
3373,data_50-0.08-7107.in,code2,4,1.220326e+00
3374,data_2-0.64-6489.in,code1,1,2.000000e-06
3375,data_2-0.64-6489.in,code2,2,3.000000e-06
3376,data_70-0.04-7107.in,code1,-1,1.000000e+02
3377,data_70-0.04-7107.in,code2,-1,1.000000e+02
3378,data_70-0.08-6930.in,code1,4,2.360410e+01
3379,data_70-0.08-6930.in,code2,4,2.340780e+01
3380,data_100-0.16-3401.in,code1,-1,1.000000e+02
3381,data_100-0.16-3401.in,code2,-1,1.000000e+02
3382,data_90-0.02-487.in,code1,3,6.073960e+00
3383,data_90-0.02-487.in,code2,3,6.177523e+00
3384,data_2-0.08-2405.in,code1,1,2.000000e-06
3385,data_2-0.08-2405.in,code2,2,2.000000e-06
3386,data_20-0.16-8321.in,code1,3,8.600000e-05
3387,data_20-0.16-8321.in,code2,3,1.300000e-05
3388,data_90-0.02-2275.in,code1,-1,1.000000e+02
3389,data_90-0.02-2275.in,code2,-1,1.000000e+02
3390,data_20-0.04-133.in,code1,2,6.800000e-05
3391,data_20-0.04-133.in,code2,2,9.000000e-06
3392,data_90-0.64-8321.in,code1,-1,1.000000e+02
3393,data_90-0.64-8321.in,code2,-1,1.000000e+02
3394,data_90-0.16-6573.in,code1,-1,1.000000e+02
3395,data_90-0.16-6573.in,code2,-1,1.000000e+02
3396,data_10-0.32-6573.in,code1,4,4.100000e-05
3397,data_10-0.32-6573.in,code2,4,3.300000e-05
3398,data_30-0.02-5840.in,code1,2,1.980000e-04
3399,data_30-0.02-5840.in,code2,2,1.400000e-05
3400,data_70-0.32-6489.in,code1,-1,1.000000e+02
3401,data_70-0.32-6489.in,code2,-1,1.000000e+02
3402,data_30-0.64-9806.in,code1,9,7.346056e+01
3403,data_30-0.64-9806.in,code2,9,7.493090e+01
3404,data_2-0.16-9806.in,code1,1,3.000000e-06
3405,data_2-0.16-9806.in,code2,2,2.000000e-06
3406,data_90-0.64-3705.in,code1,-1,1.000000e+02
3407,data_90-0.64-3705.in,code2,-1,1.000000e+02
3408,data_40-0.32-9665.in,code1,-1,1.000000e+02
3409,data_40-0.32-9665.in,code2,-1,1.000000e+02
3410,data_30-0.64-3401.in,code1,-1,1.000000e+02
3411,data_30-0.64-3401.in,code2,-1,1.000000e+02
3412,data_90-0.32-2405.in,code1,-1,1.000000e+02
3413,data_90-0.32-2405.in,code2,-1,1.000000e+02
3414,data_10-0.64-9544.in,code1,5,6.500000e-05
3415,data_10-0.64-9544.in,code2,5,8.200000e-05
3416,data_50-0.32-579.in,code1,-1,1.000000e+02
3417,data_50-0.32-579.in,code2,-1,1.000000e+02
3418,data_30-0.16-2405.in,code1,4,3.766000e-03
3419,data_30-0.16-2405.in,code2,4,3.703000e-03
3420,data_80-0.16-5840.in,code1,-1,1.000000e+02
3421,data_80-0.16-5840.in,code2,-1,1.000000e+02
3422,data_30-0.64-487.in,code1,9,4.837569e+01
3423,data_30-0.64-487.in,code2,9,4.976419e+01
3424,data_70-0.02-6194.in,code1,-1,1.000000e+02
3425,data_70-0.02-6194.in,code2,-1,1.000000e+02
3426,data_70-0.16-6489.in,code1,-1,1.000000e+02
3427,data_70-0.16-6489.in,code2,-1,1.000000e+02
3428,data_40-0.02-6573.in,code1,2,3.740000e-04
3429,data_40-0.02-6573.in,code2,2,1.900000e-05
3430,data_2-0.02-8321.in,code1,1,3.000000e-06
3431,data_2-0.02-8321.in,code2,2,2.000000e-06
3432,data_60-0.64-7107.in,code1,-1,1.000000e+02
3433,data_60-0.64-7107.in,code2,-1,1.000000e+02
3434,data_30-0.02-3749.in,code1,2,2.040000e-04
3435,data_30-0.02-3749.in,code2,2,1.400000e-05
3436,data_2-0.08-9806.in,code1,1,2.000000e-06
3437,data_2-0.08-9806.in,code2,2,2.000000e-06
3438,data_30-0.04-334.in,code1,2,2.050000e-04
3439,data_30-0.04-334.in,code2,2,1.000000e-05
3440,data_2-0.64-6757.in,code1,1,2.000000e-06
3441,data_2-0.64-6757.in,code2,2,2.000000e-06
3442,data_40-0.64-9544.in,code1,-1,1.000000e+02
3443,data_40-0.64-9544.in,code2,-1,1.000000e+02
3444,data_50-0.02-7107.in,code1,2,1.520000e-03
3445,data_50-0.02-7107.in,code2,2,1.041000e-03
3446,data_30-0.16-8105.in,code1,3,2.499700e-02
3447,data_30-0.16-8105.in,code2,3,2.298300e-02
3448,data_60-0.32-9665.in,code1,-1,1.000000e+02
3449,data_60-0.32-9665.in,code2,-1,1.000000e+02
3450,data_90-0.02-721.in,code1,3,2.524100e-02
3451,data_90-0.02-721.in,code2,3,2.210300e-02
3452,data_100-0.32-579.in,code1,-1,1.000000e+02
