sample,file,algorithm,slots,runtime
2387,data_40-0.02-26078.in,code2,2,3.200000e-05
2388,data_100-0.58-47252.in,code1,-1,1.000000e+02
2389,data_100-0.58-47252.in,code2,-1,1.000000e+02
2390,data_60-0.34-87626.in,code1,-1,1.000000e+02
2391,data_60-0.34-87626.in,code2,-1,1.000000e+02
2392,data_90-0.5-11974.in,code1,-1,1.000000e+02
2393,data_90-0.5-11974.in,code2,-1,1.000000e+02
2394,data_80-0.34-14308.in,code1,-1,1.000000e+02
2395,data_80-0.34-14308.in,code2,-1,1.000000e+02
2396,data_10-0.64-25053.in,code1,4,2.000000e-05
2397,data_10-0.64-25053.in,code2,4,1.800000e-05
2398,data_90-0.5-73752.in,code1,-1,1.000000e+02
2399,data_90-0.5-73752.in,code2,-1,1.000000e+02
2400,data_30-0.34-37303.in,code1,6,3.619349e+00
2401,data_30-0.34-37303.in,code2,6,3.117385e+00
2402,data_20-0.58-82261.in,code1,7,1.780000e-02
2403,data_20-0.58-82261.in,code2,7,2.635100e-02
2404,data_40-0.5-32552.in,code1,-1,1.000000e+02
2405,data_40-0.5-32552.in,code2,-1,1.000000e+02
2406,data_90-0.64-26078.in,code1,-1,1.000000e+02
2407,data_90-0.64-26078.in,code2,-1,1.000000e+02
2408,data_20-0.62-34958.in,code1,8,1.212671e+00
2409,data_20-0.62-34958.in,code2,8,2.563120e-01
2410,data_50-0.5-26078.in,code1,-1,1.000000e+02
2411,data_50-0.5-26078.in,code2,-1,1.000000e+02
2412,data_50-0.62-87626.in,code1,-1,1.000000e+02
2413,data_50-0.62-87626.in,code2,-1,1.000000e+02
2414,data_20-0.64-64116.in,code1,7,1.588000e-02
2415,data_20-0.64-64116.in,code2,7,1.382700e-02
2416,data_80-0.62-64116.in,code1,-1,1.000000e+02
2417,data_80-0.62-64116.in,code2,-1,1.000000e+02
2418,data_40-0.62-11961.in,code1,-1,1.000000e+02
2419,data_40-0.62-11961.in,code2,-1,1.000000e+02
2420,data_100-0.64-23212.in,code1,-1,1.000000e+02
2421,data_100-0.64-23212.in,code2,-1,1.000000e+02
2422,data_90-0.5-23212.in,code1,-1,1.000000e+02
2423,data_90-0.5-23212.in,code2,-1,1.000000e+02
2424,data_70-0.5-87626.in,code1,-1,1.000000e+02
2425,data_70-0.5-87626.in,code2,-1,1.000000e+02
2426,data_40-0.62-85360.in,code1,-1,1.000000e+02
2427,data_40-0.62-85360.in,code2,-1,1.000000e+02
2428,data_60-0.5-47252.in,code1,-1,1.000000e+02
2429,data_60-0.5-47252.in,code2,-1,1.000000e+02
2430,data_60-0.62-73752.in,code1,-1,1.000000e+02
2431,data_60-0.62-73752.in,code2,-1,1.000000e+02
2432,data_50-0.58-30230.in,code1,-1,1.000000e+02
2433,data_50-0.58-30230.in,code2,-1,1.000000e+02
2434,data_80-0.64-37303.in,code1,-1,1.000000e+02
2435,data_80-0.64-37303.in,code2,-1,1.000000e+02
2436,data_80-0.62-11974.in,code1,-1,1.000000e+02
2437,data_80-0.62-11974.in,code2,-1,1.000000e+02
2438,data_20-0.02-30230.in,code1,2,8.900000e-05
2439,data_20-0.02-30230.in,code2,2,1.300000e-05
2440,data_20-0.02-32552.in,code1,2,9.100000e-05
2441,data_20-0.02-32552.in,code2,2,1.100000e-05
2442,data_80-0.58-37303.in,code1,-1,1.000000e+02
2443,data_80-0.58-37303.in,code2,-1,1.000000e+02
2444,data_30-0.5-35031.in,code1,-1,1.000000e+02
2445,data_30-0.5-35031.in,code2,-1,1.000000e+02
2446,data_60-0.58-45495.in,code1,-1,1.000000e+02
2447,data_60-0.58-45495.in,code2,-1,1.000000e+02
2448,data_10-0.64-84888.in,code1,5,2.900000e-04
2449,data_10-0.64-84888.in,code2,5,7.200000e-05
2450,data_30-0.5-22170.in,code1,8,1.306062e+01
2451,data_30-0.5-22170.in,code2,8,5.401863e+01
2452,data_80-0.02-35031.in,code1,-1,1.000000e+02
2453,data_80-0.02-35031.in,code2,3,5.123271e+00
2454,data_20-0.58-64116.in,code1,6,9.057000e-03
2455,data_20-0.58-64116.in,code2,6,2.232700e-02
2456,data_90-0.34-73752.in,code1,-1,1.000000e+02
2457,data_90-0.34-73752.in,code2,-1,1.000000e+02
2458,data_50-0.34-11974.in,code1,-1,1.000000e+02
2459,data_50-0.34-11974.in,code2,-1,1.000000e+02
2460,data_80-0.34-32552.in,code1,-1,1.000000e+02
2461,data_80-0.34-32552.in,code2,-1,1.000000e+02
2462,data_60-0.34-37303.in,code1,-1,1.000000e+02
2463,data_60-0.34-37303.in,code2,-1,1.000000e+02
2464,data_80-0.64-93196.in,code1,-1,1.000000e+02
2465,data_80-0.64-93196.in,code2,-1,1.000000e+02
2466,data_60-0.02-11974.in,code1,2,4.087223e+00
2467,data_60-0.02-11974.in,code2,2,7.899700e-02
2468,data_40-0.5-85360.in,code1,-1,1.000000e+02
2469,data_40-0.5-85360.in,code2,-1,1.000000e+02
2470,data_50-0.58-25053.in,code1,-1,1.000000e+02
2471,data_50-0.58-25053.in,code2,-1,1.000000e+02
2472,data_80-0.5-73752.in,code1,-1,1.000000e+02
2473,data_80-0.5-73752.in,code2,-1,1.000000e+02
2474,data_40-0.62-73752.in,code1,-1,1.000000e+02
2475,data_40-0.62-73752.in,code2,-1,1.000000e+02
2476,data_90-0.62-15680.in,code1,-1,1.000000e+02
2477,data_90-0.62-15680.in,code2,-1,1.000000e+02
2478,data_30-0.58-11961.in,code1,7,4.909822e+00
2479,data_30-0.58-11961.in,code2,7,4.124600e-02
2480,data_100-0.02-15680.in,code1,-1,1.000000e+02
2481,data_100-0.02-15680.in,code2,-1,1.000000e+02
2482,data_60-0.02-85360.in,code1,3,3.238665e+01
2483,data_60-0.02-85360.in,code2,3,6.348000e-03
2484,data_40-0.58-82261.in,code1,-1,1.000000e+02
2485,data_40-0.58-82261.in,code2,-1,1.000000e+02
2486,data_20-0.62-11961.in,code1,7,2.743700e-02
2487,data_20-0.62-11961.in,code2,7,3.657800e-02
2488,data_30-0.58-34958.in,code1,-1,1.000000e+02
2489,data_30-0.58-34958.in,code2,-1,1.000000e+02
2490,data_70-0.62-38658.in,code1,-1,1.000000e+02
2491,data_70-0.62-38658.in,code2,-1,1.000000e+02
2492,data_70-0.62-47252.in,code1,-1,1.000000e+02
2493,data_70-0.62-47252.in,code2,-1,1.000000e+02
2494,data_100-0.62-82261.in,code1,-1,1.000000e+02
2495,data_100-0.62-82261.in,code2,-1,1.000000e+02
2496,data_40-0.02-84888.in,code1,2,6.555140e-01
2497,data_40-0.02-84888.in,code2,2,1.477000e-03
2498,data_10-0.62-35031.in,code1,5,3.400000e-05
2499,data_10-0.62-35031.in,code2,5,4.400000e-05
2500,data_20-0.34-82261.in,code1,4,1.960000e-03
2501,data_20-0.34-82261.in,code2,4,6.460000e-04
2502,data_60-0.58-70889.in,code1,-1,1.000000e+02
2503,data_60-0.58-70889.in,code2,-1,1.000000e+02
2504,data_100-0.62-30592.in,code1,-1,1.000000e+02
2505,data_100-0.62-30592.in,code2,-1,1.000000e+02
2506,data_30-0.02-30712.in,code1,2,2.020000e-04
2507,data_30-0.02-30712.in,code2,2,1.700000e-05
2508,data_20-0.5-73752.in,code1,6,7.318000e-03
2509,data_20-0.5-73752.in,code2,6,2.352800e-02
2510,data_10-0.62-82261.in,code1,5,3.800000e-05
2511,data_10-0.62-82261.in,code2,5,3.600000e-05
2512,data_50-0.58-30712.in,code1,-1,1.000000e+02
2513,data_50-0.58-30712.in,code2,-1,1.000000e+02
2514,data_100-0.5-87626.in,code1,-1,1.000000e+02
2515,data_100-0.5-87626.in,code2,-1,1.000000e+02
2516,data_80-0.5-35661.in,code1,-1,1.000000e+02
2517,data_80-0.5-35661.in,code2,-1,1.000000e+02
2518,data_40-0.62-30592.in,code1,-1,1.000000e+02
2519,data_40-0.62-30592.in,code2,-1,1.000000e+02
2520,data_40-0.58-64116.in,code1,-1,1.000000e+02
2521,data_40-0.58-64116.in,code2,-1,1.000000e+02
2522,data_100-0.58-45455.in,code1,-1,1.000000e+02
2523,data_100-0.58-45455.in,code2,-1,1.000000e+02
2524,data_30-0.58-38658.in,code1,8,8.838149e+00
2525,data_30-0.58-38658.in,code2,8,1.071907e+01
2526,data_40-0.02-87626.in,code1,2,3.690000e-04
2527,data_40-0.02-87626.in,code2,2,2.200000e-05
2528,data_70-0.5-35031.in,code1,-1,1.000000e+02
2529,data_70-0.5-35031.in,code2,-1,1.000000e+02
2530,data_60-0.34-11974.in,code1,-1,1.000000e+02
2531,data_60-0.34-11974.in,code2,-1,1.000000e+02
2532,data_20-0.02-35661.in,code1,2,7.000000e-05
2533,data_20-0.02-35661.in,code2,2,1.200000e-05
2534,data_40-0.62-30712.in,code1,-1,1.000000e+02
2535,data_40-0.62-30712.in,code2,-1,1.000000e+02
2536,data_40-0.02-20644.in,code1,2,6.636000e-03
2537,data_40-0.02-20644.in,code2,2,2.666700e-02
2538,data_80-0.02-26078.in,code1,-1,1.000000e+02
2539,data_80-0.02-26078.in,code2,3,4.953818e+01
2540,data_40-0.64-22170.in,code1,-1,1.000000e+02
2541,data_40-0.64-22170.in,code2,-1,1.000000e+02
2542,data_70-0.5-64116.in,code1,-1,1.000000e+02
2543,data_70-0.5-64116.in,code2,-1,1.000000e+02
2544,data_90-0.64-64116.in,code1,-1,1.000000e+02
2545,data_90-0.64-64116.in,code2,-1,1.000000e+02
2546,data_70-0.64-38658.in,code1,-1,1.000000e+02
2547,data_70-0.64-38658.in,code2,-1,1.000000e+02
2548,data_60-0.5-35661.in,code1,-1,1.000000e+02
2549,data_60-0.5-35661.in,code2,-1,1.000000e+02
2550,data_10-0.02-30230.in,code1,1,2.200000e-05
2551,data_10-0.02-30230.in,code2,1,4.000000e-06
2552,data_50-0.5-30230.in,code1,-1,1.000000e+02
2553,data_50-0.5-30230.in,code2,-1,1.000000e+02
2554,data_30-0.58-32552.in,code1,8,9.772971e+01
2555,data_30-0.58-32552.in,code2,8,2.442700e+00
2556,data_60-0.02-11961.in,code1,2,6.801851e+00
2557,data_60-0.02-11961.in,code2,-1,1.000000e+02
2558,data_10-0.58-25053.in,code1,4,3.400000e-05
2559,data_10-0.58-25053.in,code2,4,7.000000e-06
2560,data_70-0.5-30230.in,code1,-1,1.000000e+02
2561,data_70-0.5-30230.in,code2,-1,1.000000e+02
2562,data_100-0.58-84888.in,code1,-1,1.000000e+02
2563,data_100-0.58-84888.in,code2,-1,1.000000e+02
2564,data_70-0.64-11974.in,code1,-1,1.000000e+02
2565,data_70-0.64-11974.in,code2,-1,1.000000e+02
2566,data_60-0.62-32552.in,code1,-1,1.000000e+02
2567,data_60-0.62-32552.in,code2,-1,1.000000e+02
2568,data_70-0.02-82261.in,code1,-1,1.000000e+02
2569,data_70-0.02-82261.in,code2,2,1.636110e+00
2570,data_60-0.02-38658.in,code1,2,1.326080e-01
2571,data_60-0.02-38658.in,code2,2,4.322460e-01
2572,data_60-0.02-84888.in,code1,2,1.009220e-01
2573,data_60-0.02-84888.in,code2,2,1.000000e-04
2574,data_80-0.58-35661.in,code1,-1,1.000000e+02
2575,data_80-0.58-35661.in,code2,-1,1.000000e+02
2576,data_100-0.58-14308.in,code1,-1,1.000000e+02
2577,data_100-0.58-14308.in,code2,-1,1.000000e+02
2578,data_20-0.64-73752.in,code1,7,5.302300e-02
2579,data_20-0.64-73752.in,code2,7,5.109190e-01
2580,data_80-0.64-32552.in,code1,-1,1.000000e+02
2581,data_80-0.64-32552.in,code2,-1,1.000000e+02
2582,data_10-0.58-30592.in,code1,4,2.100000e-05
2583,data_10-0.58-30592.in,code2,4,7.000000e-06
2584,data_60-0.34-73752.in,code1,-1,1.000000e+02
2585,data_60-0.34-73752.in,code2,-1,1.000000e+02
2586,data_100-0.58-30230.in,code1,-1,1.000000e+02
2587,data_100-0.58-30230.in,code2,-1,1.000000e+02
2588,data_50-0.34-70889.in,code1,-1,1.000000e+02
2589,data_50-0.34-70889.in,code2,-1,1.000000e+02
2590,data_20-0.64-37303.in,code1,7,1.851600e-02
2591,data_20-0.64-37303.in,code2,7,9.738800e-02
2592,data_50-0.02-26078.in,code1,2,5.022400e-01
2593,data_50-0.02-26078.in,code2,2,2.400000e-05
2594,data_50-0.62-32552.in,code1,-1,1.000000e+02
2595,data_50-0.62-32552.in,code2,-1,1.000000e+02
2596,data_100-0.58-64116.in,code1,-1,1.000000e+02
2597,data_100-0.58-64116.in,code2,-1,1.000000e+02
2598,data_20-0.34-14308.in,code1,4,1.038000e-03
2599,data_20-0.34-14308.in,code2,4,2.080000e-04
2600,data_10-0.34-84888.in,code1,3,1.900000e-05
2601,data_10-0.34-84888.in,code2,3,8.000000e-06
2602,data_50-0.64-93196.in,code1,-1,1.000000e+02
2603,data_50-0.64-93196.in,code2,-1,1.000000e+02
2604,data_70-0.5-11974.in,code1,-1,1.000000e+02
2605,data_70-0.5-11974.in,code2,-1,1.000000e+02
2606,data_50-0.5-34958.in,code1,-1,1.000000e+02
2607,data_50-0.5-34958.in,code2,-1,1.000000e+02
2608,data_50-0.64-30712.in,code1,-1,1.000000e+02
2609,data_50-0.64-30712.in,code2,-1,1.000000e+02
2610,data_10-0.02-14308.in,code1,2,1.700000e-05
2611,data_10-0.02-14308.in,code2,2,5.000000e-06
2612,data_70-0.02-15680.in,code1,3,5.417695e+00
2613,data_70-0.02-15680.in,code2,3,4.329122e+01
2614,data_50-0.64-30592.in,code1,-1,1.000000e+02
2615,data_50-0.64-30592.in,code2,-1,1.000000e+02
2616,data_10-0.64-37303.in,code1,5,2.700000e-05
2617,data_10-0.64-37303.in,code2,5,8.700000e-05
2618,data_80-0.34-45455.in,code1,-1,1.000000e+02
2619,data_80-0.34-45455.in,code2,-1,1.000000e+02
2620,data_30-0.58-47252.in,code1,8,1.064448e+01
2621,data_30-0.58-47252.in,code2,8,8.157360e-01
2622,data_100-0.64-37303.in,code1,-1,1.000000e+02
2623,data_100-0.64-37303.in,code2,-1,1.000000e+02
2624,data_50-0.64-38658.in,code1,-1,1.000000e+02
2625,data_50-0.64-38658.in,code2,-1,1.000000e+02
2626,data_50-0.34-47252.in,code1,-1,1.000000e+02
2627,data_50-0.34-47252.in,code2,-1,1.000000e+02
2628,data_60-0.02-20644.in,code1,3,6.308117e+00
2629,data_60-0.02-20644.in,code2,3,6.332332e+00
2630,data_40-0.64-37303.in,code1,-1,1.000000e+02
2631,data_40-0.64-37303.in,code2,-1,1.000000e+02
2632,data_100-0.02-35031.in,code1,3,4.568733e+01
2633,data_100-0.02-35031.in,code2,-1,1.000000e+02
2634,data_10-0.5-35661.in,code1,4,2.300000e-05
2635,data_10-0.5-35661.in,code2,4,1.800000e-05
2636,data_100-0.34-22170.in,code1,-1,1.000000e+02
2637,data_100-0.34-22170.in,code2,-1,1.000000e+02
2638,data_100-0.62-32552.in,code1,-1,1.000000e+02
2639,data_100-0.62-32552.in,code2,-1,1.000000e+02
2640,data_30-0.5-93196.in,code1,7,5.658343e+00
2641,data_30-0.5-93196.in,code2,7,2.462074e+00
2642,data_80-0.58-93196.in,code1,-1,1.000000e+02
2643,data_80-0.58-93196.in,code2,-1,1.000000e+02
2644,data_90-0.58-45495.in,code1,-1,1.000000e+02
2645,data_90-0.58-45495.in,code2,-1,1.000000e+02
2646,data_90-0.02-82261.in,code1,-1,1.000000e+02
2647,data_90-0.02-82261.in,code2,2,2.567222e+00
2648,data_50-0.02-70889.in,code1,3,1.529579e+00
2649,data_50-0.02-70889.in,code2,3,8.604875e+01
2650,data_100-0.02-45455.in,code1,-1,1.000000e+02
2651,data_100-0.02-45455.in,code2,-1,1.000000e+02
2652,data_60-0.64-35661.in,code1,-1,1.000000e+02
2653,data_60-0.64-35661.in,code2,-1,1.000000e+02
2654,data_100-0.34-30712.in,code1,-1,1.000000e+02
2655,data_100-0.34-30712.in,code2,-1,1.000000e+02
2656,data_80-0.58-14308.in,code1,-1,1.000000e+02
2657,data_80-0.58-14308.in,code2,-1,1.000000e+02
2658,data_90-0.64-38658.in,code1,-1,1.000000e+02
2659,data_90-0.64-38658.in,code2,-1,1.000000e+02
2660,data_20-0.02-45455.in,code1,2,8.800000e-05
2661,data_20-0.02-45455.in,code2,2,7.000000e-05
2662,data_60-0.62-87626.in,code1,-1,1.000000e+02
2663,data_60-0.62-87626.in,code2,-1,1.000000e+02
2664,data_20-0.34-35661.in,code1,5,9.832000e-03
2665,data_20-0.34-35661.in,code2,5,1.592000e-03
2666,data_60-0.64-87626.in,code1,-1,1.000000e+02
2667,data_60-0.64-87626.in,code2,-1,1.000000e+02
2668,data_100-0.5-38658.in,code1,-1,1.000000e+02
2669,data_100-0.5-38658.in,code2,-1,1.000000e+02
2670,data_70-0.58-45495.in,code1,-1,1.000000e+02
2671,data_70-0.58-45495.in,code2,-1,1.000000e+02
2672,data_90-0.62-85360.in,code1,-1,1.000000e+02
2673,data_90-0.62-85360.in,code2,-1,1.000000e+02
2674,data_90-0.5-84888.in,code1,-1,1.000000e+02
2675,data_90-0.5-84888.in,code2,-1,1.000000e+02
2676,data_80-0.5-82261.in,code1,-1,1.000000e+02
2677,data_80-0.5-82261.in,code2,-1,1.000000e+02
2678,data_80-0.58-45495.in,code1,-1,1.000000e+02
2679,data_80-0.58-45495.in,code2,-1,1.000000e+02
2680,data_30-0.64-11974.in,code1,8,8.284525e+00
2681,data_30-0.64-11974.in,code2,8,1.753589e+01
2682,data_70-0.58-70889.in,code1,-1,1.000000e+02
2683,data_70-0.58-70889.in,code2,-1,1.000000e+02
2684,data_40-0.58-47252.in,code1,-1,1.000000e+02
2685,data_40-0.58-47252.in,code2,-1,1.000000e+02
2686,data_70-0.02-30230.in,code1,-1,1.000000e+02
2687,data_70-0.02-30230.in,code2,-1,1.000000e+02
2688,data_80-0.64-35661.in,code1,-1,1.000000e+02
2689,data_80-0.64-35661.in,code2,-1,1.000000e+02
2690,data_10-0.58-30712.in,code1,5,3.430000e-04
2691,data_10-0.58-30712.in,code2,5,7.100000e-05
2692,data_90-0.58-84888.in,code1,-1,1.000000e+02
2693,data_90-0.58-84888.in,code2,-1,1.000000e+02
2694,data_70-0.62-93196.in,code1,-1,1.000000e+02
2695,data_70-0.62-93196.in,code2,-1,1.000000e+02
2696,data_90-0.58-38658.in,code1,-1,1.000000e+02
2697,data_90-0.58-38658.in,code2,-1,1.000000e+02
2698,data_30-0.62-11961.in,code1,8,1.494440e+00
2699,data_30-0.62-11961.in,code2,8,7.409760e+00
2700,data_50-0.64-34958.in,code1,-1,1.000000e+02
2701,data_50-0.64-34958.in,code2,-1,1.000000e+02
2702,data_20-0.02-45495.in,code1,2,8.900000e-05
2703,data_20-0.02-45495.in,code2,2,1.300000e-05
2704,data_90-0.5-45455.in,code1,-1,1.000000e+02
2705,data_90-0.5-45455.in,code2,-1,1.000000e+02
2706,data_60-0.64-11974.in,code1,-1,1.000000e+02
2707,data_60-0.64-11974.in,code2,-1,1.000000e+02
2708,data_20-0.5-25053.in,code1,5,3.690000e-04
2709,data_20-0.5-25053.in,code2,5,9.260000e-04
2710,data_20-0.5-93196.in,code1,6,2.667000e-03
2711,data_20-0.5-93196.in,code2,6,4.361000e-03
2712,data_100-0.62-47252.in,code1,-1,1.000000e+02
2713,data_100-0.62-47252.in,code2,-1,1.000000e+02
2714,data_40-0.02-70889.in,code1,2,3.680000e-04
2715,data_40-0.02-70889.in,code2,2,2.100000e-05
2716,data_60-0.34-64116.in,code1,-1,1.000000e+02
2717,data_60-0.34-64116.in,code2,-1,1.000000e+02
2718,data_40-0.34-73752.in,code1,-1,1.000000e+02
2719,data_40-0.34-73752.in,code2,-1,1.000000e+02
2720,data_30-0.34-84888.in,code1,5,1.810000e-02
2721,data_30-0.34-84888.in,code2,5,8.990390e-01
2722,data_50-0.58-30592.in,code1,-1,1.000000e+02
2723,data_50-0.58-30592.in,code2,-1,1.000000e+02
2724,data_20-0.58-45455.in,code1,7,7.195900e-02
2725,data_20-0.58-45455.in,code2,7,4.511900e-02
2726,data_60-0.64-47252.in,code1,-1,1.000000e+02
2727,data_60-0.64-47252.in,code2,-1,1.000000e+02
2728,data_10-0.34-20644.in,code1,3,2.300000e-05
2729,data_10-0.34-20644.in,code2,3,7.000000e-06
2730,data_20-0.02-82261.in,code1,2,8.900000e-05
2731,data_20-0.02-82261.in,code2,2,1.000000e-05
2732,data_20-0.02-84888.in,code1,3,1.361100e-02
2733,data_20-0.02-84888.in,code2,3,3.755000e-03
2734,data_90-0.62-20644.in,code1,-1,1.000000e+02
2735,data_90-0.62-20644.in,code2,-1,1.000000e+02
2736,data_30-0.02-32552.in,code1,2,1.630000e-04
2737,data_30-0.02-32552.in,code2,2,1.000000e-05
2738,data_80-0.64-38658.in,code1,-1,1.000000e+02
2739,data_80-0.64-38658.in,code2,-1,1.000000e+02
2740,data_40-0.64-87626.in,code1,-1,1.000000e+02
2741,data_40-0.64-87626.in,code2,-1,1.000000e+02
2742,data_60-0.58-93196.in,code1,-1,1.000000e+02
2743,data_60-0.58-93196.in,code2,-1,1.000000e+02
2744,data_60-0.64-72984.in,code1,-1,1.000000e+02
2745,data_60-0.64-72984.in,code2,-1,1.000000e+02
2746,data_20-0.34-26078.in,code1,5,1.009600e-02
2747,data_20-0.34-26078.in,code2,5,1.368800e-02
2748,data_40-0.34-72984.in,code1,6,1.379321e+00
2749,data_40-0.34-72984.in,code2,6,1.334640e+01
2750,data_80-0.64-30592.in,code1,-1,1.000000e+02
2751,data_80-0.64-30592.in,code2,-1,1.000000e+02
2752,data_100-0.5-23212.in,code1,-1,1.000000e+02
2753,data_100-0.5-23212.in,code2,-1,1.000000e+02
2754,data_80-0.64-87626.in,code1,-1,1.000000e+02
2755,data_80-0.64-87626.in,code2,-1,1.000000e+02
2756,data_20-0.62-37303.in,code1,7,4.046300e-02
2757,data_20-0.62-37303.in,code2,7,2.679700e-02
2758,data_50-0.02-35031.in,code1,3,1.222987e+01
2759,data_50-0.02-35031.in,code2,3,1.696486e+00
2760,data_90-0.58-15680.in,code1,-1,1.000000e+02
2761,data_90-0.58-15680.in,code2,-1,1.000000e+02
2762,data_90-0.62-22170.in,code1,-1,1.000000e+02
2763,data_90-0.62-22170.in,code2,-1,1.000000e+02
2764,data_10-0.58-37303.in,code1,5,1.690000e-04
2765,data_10-0.58-37303.in,code2,5,9.700000e-05
2766,data_40-0.5-72984.in,code1,-1,1.000000e+02
2767,data_40-0.5-72984.in,code2,-1,1.000000e+02
2768,data_10-0.02-25053.in,code1,2,1.600000e-05
2769,data_10-0.02-25053.in,code2,2,6.000000e-06
2770,data_60-0.62-35661.in,code1,-1,1.000000e+02
2771,data_60-0.62-35661.in,code2,-1,1.000000e+02
2772,data_40-0.02-85360.in,code1,3,1.069000e-03
2773,data_40-0.02-85360.in,code2,3,1.190930e-01
2774,data_40-0.5-15680.in,code1,-1,1.000000e+02
2775,data_40-0.5-15680.in,code2,-1,1.000000e+02
2776,data_100-0.58-45495.in,code1,-1,1.000000e+02
2777,data_100-0.58-45495.in,code2,-1,1.000000e+02
2778,data_100-0.58-37303.in,code1,-1,1.000000e+02
2779,data_100-0.58-37303.in,code2,-1,1.000000e+02
2780,data_30-0.02-22170.in,code1,2,2.070000e-04
2781,data_30-0.02-22170.in,code2,2,3.550000e-04
2782,data_80-0.58-15680.in,code1,-1,1.000000e+02
2783,data_80-0.58-15680.in,code2,-1,1.000000e+02
2784,data_60-0.34-93196.in,code1,-1,1.000000e+02
2785,data_60-0.34-93196.in,code2,-1,1.000000e+02
2786,data_90-0.02-93196.in,code1,-1,1.000000e+02
2787,data_90-0.02-93196.in,code2,-1,1.000000e+02
2788,data_80-0.02-30230.in,code1,-1,1.000000e+02
2789,data_80-0.02-30230.in,code2,-1,1.000000e+02
2790,data_10-0.58-84888.in,code1,5,1.130000e-04
2791,data_10-0.58-84888.in,code2,5,9.400000e-05
2792,data_60-0.34-14308.in,code1,-1,1.000000e+02
2793,data_60-0.34-14308.in,code2,-1,1.000000e+02
2794,data_40-0.62-35661.in,code1,-1,1.000000e+02
2795,data_40-0.62-35661.in,code2,-1,1.000000e+02
2796,data_100-0.02-64116.in,code1,-1,1.000000e+02
2797,data_100-0.02-64116.in,code2,-1,1.000000e+02
2798,data_90-0.58-93196.in,code1,-1,1.000000e+02
2799,data_90-0.58-93196.in,code2,-1,1.000000e+02
2800,data_100-0.64-35031.in,code1,-1,1.000000e+02
2801,data_100-0.64-35031.in,code2,-1,1.000000e+02
2802,data_20-0.34-45455.in,code1,5,7.707000e-03
2803,data_20-0.34-45455.in,code2,5,1.340000e-04
2804,data_50-0.02-73752.in,code1,2,2.868846e+00
2805,data_50-0.02-73752.in,code2,2,3.846200e-02
2806,data_80-0.58-47252.in,code1,-1,1.000000e+02
2807,data_80-0.58-47252.in,code2,-1,1.000000e+02
2808,data_90-0.34-38658.in,code1,-1,1.000000e+02
2809,data_90-0.34-38658.in,code2,-1,1.000000e+02
2810,data_30-0.5-38658.in,code1,7,2.005999e+01
2811,data_30-0.5-38658.in,code2,7,1.137553e+00
2812,data_40-0.02-11961.in,code1,2,2.880000e-04
2813,data_40-0.02-11961.in,code2,2,8.900000e-05
2814,data_20-0.34-15680.in,code1,4,2.200000e-04
2815,data_20-0.34-15680.in,code2,4,7.800000e-05
2816,data_30-0.5-64116.in,code1,7,1.795027e+01
2817,data_30-0.5-64116.in,code2,7,2.095515e+00
2818,data_50-0.64-84888.in,code1,-1,1.000000e+02
2819,data_50-0.64-84888.in,code2,-1,1.000000e+02
2820,data_90-0.62-11961.in,code1,-1,1.000000e+02
2821,data_90-0.62-11961.in,code2,-1,1.000000e+02
2822,data_20-0.5-45495.in,code1,6,1.718400e-02
2823,data_20-0.5-45495.in,code2,6,3.808800e-02
2824,data_80-0.58-11961.in,code1,-1,1.000000e+02
2825,data_80-0.58-11961.in,code2,-1,1.000000e+02
2826,data_80-0.02-37303.in,code1,-1,1.000000e+02
2827,data_80-0.02-37303.in,code2,-1,1.000000e+02
2828,data_90-0.64-73752.in,code1,-1,1.000000e+02
2829,data_90-0.64-73752.in,code2,-1,1.000000e+02
2830,data_10-0.02-85360.in,code1,1,2.100000e-05
2831,data_10-0.02-85360.in,code2,1,3.000000e-06
2832,data_60-0.62-45455.in,code1,-1,1.000000e+02
2833,data_60-0.62-45455.in,code2,-1,1.000000e+02
2834,data_40-0.58-45455.in,code1,-1,1.000000e+02
2835,data_40-0.58-45455.in,code2,-1,1.000000e+02
2836,data_90-0.58-20644.in,code1,-1,1.000000e+02
2837,data_90-0.58-20644.in,code2,-1,1.000000e+02
2838,data_60-0.64-35031.in,code1,-1,1.000000e+02
2839,data_60-0.64-35031.in,code2,-1,1.000000e+02
2840,data_30-0.62-35661.in,code1,-1,1.000000e+02
2841,data_30-0.62-35661.in,code2,-1,1.000000e+02
2842,data_100-0.64-11974.in,code1,-1,1.000000e+02
2843,data_100-0.64-11974.in,code2,-1,1.000000e+02
2844,data_70-0.34-38658.in,code1,-1,1.000000e+02
2845,data_70-0.34-38658.in,code2,-1,1.000000e+02
2846,data_50-0.5-15680.in,code1,-1,1.000000e+02
2847,data_50-0.5-15680.in,code2,-1,1.000000e+02
2848,data_50-0.62-73752.in,code1,-1,1.000000e+02
2849,data_50-0.62-73752.in,code2,-1,1.000000e+02
2850,data_100-0.34-93196.in,code1,-1,1.000000e+02
2851,data_100-0.34-93196.in,code2,-1,1.000000e+02
2852,data_40-0.5-73752.in,code1,-1,1.000000e+02
2853,data_40-0.5-73752.in,code2,-1,1.000000e+02
2854,data_40-0.64-70889.in,code1,-1,1.000000e+02
2855,data_40-0.64-70889.in,code2,-1,1.000000e+02
2856,data_10-0.58-47252.in,code1,4,2.500000e-05
2857,data_10-0.58-47252.in,code2,4,1.500000e-05
